x,y
5.21,8.457,5.202213572485213,8.483410318047335
-5.5,7.629,-5.260582303839746,8.033120200333933
9.573,14.998,10.532803190535967,13.310865029575181
13.944,0.842,13.88838581146745,0.01769484936831877
10.952,11.553,10.532803190535967,13.310865029575181
5.675,-0.488,6.449321434700546,-0.7727870259138497
10.508,-4.183,11.512976960911265,-3.098894382604195
4.8,4.222,4.519404812225655,5.095034303365312
11.039,-3.993,11.512976960911265,-3.098894382604195
12.19,15.099,10.532803190535967,13.310865029575181
4.208,4.692,4.519404812225655,5.095034303365312
6.954,9.042,5.202213572485213,8.483410318047335
4.639,6.119,4.519404812225655,5.095034303365312
-1.527,4.23,-1.1588424030620719,4.181845398568804
10.617,-3.39,11.512976960911265,-3.098894382604195
15.055,8.779,14.546168142857173,9.90300414285713
6.17,-1.406,6.449321434700546,-0.7727870259138497
10.247,4.755,9.157494824768467,5.293327219901932
-0.642,3.572,-1.1588424030620719,4.181845398568804
12.057,10.413,14.546168142857173,9.90300414285713
8.972,14.833,10.532803190535967,13.310865029575181
-5.777,7.641,-5.260582303839746,8.033120200333933
11.757,10.774,10.532803190535967,13.310865029575181
13.924,0.904,13.88838581146745,0.01769484936831877
11.778,-2.412,11.512976960911265,-3.098894382604195
7.668,-0.51,6.449321434700546,-0.7727870259138497
10.949,13.927,10.532803190535967,13.310865029575181
4.675,4.811,4.519404812225655,5.095034303365312
14.347,8.873,14.546168142857173,9.90300414285713
14.692,8.148,14.546168142857173,9.90300414285713
4.437,6.319,4.519404812225655,5.095034303365312
10.552,4.739,9.157494824768467,5.293327219901932
-0.702,4.365,-1.1588424030620719,4.181845398568804
12.129,10.216,14.546168142857173,9.90300414285713
-5.11,6.742,-5.260582303839746,8.033120200333933
6.609,8.87,5.202213572485213,8.483410318047335
-0.736,3.513,-1.1588424030620719,4.181845398568804
-5.321,6.879,-5.260582303839746,8.033120200333933
14.279,10.934,14.546168142857173,9.90300414285713
-1.212,4.161,-1.1588424030620719,4.181845398568804
12.101,-3.059,11.512976960911265,-3.098894382604195
9.513,4.92,9.157494824768467,5.293327219901932
14.229,10.426,14.546168142857173,9.90300414285713
12.007,10.645,14.546168142857173,9.90300414285713
5.505,5.602,4.519404812225655,5.095034303365312
10.859,11.28,10.532803190535967,13.310865029575181
8.752,5.632,9.157494824768467,5.293327219901932
6.031,9.11,5.202213572485213,8.483410318047335
5.549,5.62,4.519404812225655,5.095034303365312
4.839,4.533,4.519404812225655,5.095034303365312
3.784,5.454,4.519404812225655,5.095034303365312
-5.141,8.314,-5.260582303839746,8.033120200333933
15.445,10.402,14.546168142857173,9.90300414285713
12.064,14.05,10.532803190535967,13.310865029575181
10.964,11.288,10.532803190535967,13.310865029575181
9.861,5.431,9.157494824768467,5.293327219901932
-4.63,8.777,-5.260582303839746,8.033120200333933
11.62,10.537,10.532803190535967,13.310865029575181
9.601,14.487,10.532803190535967,13.310865029575181
14.558,0.476,13.88838581146745,0.01769484936831877
8.936,14.97,10.532803190535967,13.310865029575181
12.386,14.664,10.532803190535967,13.310865029575181
-0.855,3.267,-1.1588424030620719,4.181845398568804
-5.514,7.772,-5.260582303839746,8.033120200333933
10.127,15.231,10.532803190535967,13.310865029575181
6.876,9.093,5.202213572485213,8.483410318047335
-1.27,3.463,-1.1588424030620719,4.181845398568804
12.766,-0.848,13.88838581146745,0.01769484936831877
-4.85,9.391,-5.260582303839746,8.033120200333933
-4.503,7.249,-5.260582303839746,8.033120200333933
11.011,-2.598,11.512976960911265,-3.098894382604195
15.067,8.561,14.546168142857173,9.90300414285713
11.045,-2.746,11.512976960911265,-3.098894382604195
-1.252,3.76,-1.1588424030620719,4.181845398568804
4.956,5.575,4.519404812225655,5.095034303365312
-5.22,7.225,-5.260582303839746,8.033120200333933
7.84,-0.326,6.449321434700546,-0.7727870259138497
13.471,0.274,13.88838581146745,0.01769484936831877
13.79,-0.497,13.88838581146745,0.01769484936831877
14.795,8.349,14.546168142857173,9.90300414285713
-4.164,7.532,-5.260582303839746,8.033120200333933
-5.135,7.07,-5.260582303839746,8.033120200333933
5.928,-1.632,6.449321434700546,-0.7727870259138497
-1.544,4.063,-1.1588424030620719,4.181845398568804
14.748,10.591,14.546168142857173,9.90300414285713
9.68,4.714,9.157494824768467,5.293327219901932
4.663,6.429,4.519404812225655,5.095034303365312
11.189,10.531,10.532803190535967,13.310865029575181
-4.549,8.59,-5.260582303839746,8.033120200333933
11.748,15.347,10.532803190535967,13.310865029575181
-1.539,4.012,-1.1588424030620719,4.181845398568804
15.529,8.954,14.546168142857173,9.90300414285713
9.835,14.459,10.532803190535967,13.310865029575181
-1.121,3.72,-1.1588424030620719,4.181845398568804
9.734,5.239,9.157494824768467,5.293327219901932
-4.904,7.135,-5.260582303839746,8.033120200333933
14.529,9.82,14.546168142857173,9.90300414285713
9.904,5.085,9.157494824768467,5.293327219901932
4.938,5.485,4.519404812225655,5.095034303365312
13.41,0.098,13.88838581146745,0.01769484936831877
5.48,9.452,5.202213572485213,8.483410318047335
15.609,9.768,14.546168142857173,9.90300414285713
10.784,-3.146,11.512976960911265,-3.098894382604195
15.036,9.491,14.546168142857173,9.90300414285713
